"","Year","Label","Fleet/Survey","Species","X1","X2","X3","X4","effN","pred_value"
"859","63","survey","1","5","0.368935","0.315743","0.102534","0.000230009","99996","8.24833e-11"
"860","64","survey","1","5","0.368996","0.314557","0.102189","0.000229998","100001","8.24833e-11"
"861","65","survey","1","5","0.36712","0.314485","0.103291","0.000240026","99989","0.214514"
"862","66","survey","1","5","0.36835","0.31384","0.10266","0.00023","1e+05","2.02843e-10"
"863","67","survey","1","5","0.366411","0.313199","0.104123","0.000240007","99997","2.02843e-10"
"864","68","survey","1","5","0.37238","0.310465","0.100268","0.000220018","99992","2.02843e-10"
"865","69","survey","1","5","0.369417","0.315626","0.103302","0.000230005","99998","0.214514"
"866","70","survey","1","5","0.370856","0.313622","0.100477","0.000200014","99993","9.3192e-11"
"867","71","survey","1","5","0.37219","0.31495","0.10095","0.00022","1e+05","9.3192e-11"
"868","72","survey","1","5","0.371199","0.314766","0.101105","0.000230012","99995","9.3192e-11"
"869","73","survey","1","5","0.367154","0.315838","0.101462","0.000210025","99988","0.2"
"870","74","survey","1","5","0.37141","0.315025","0.100168","0.000220018","99992","0.2"
"871","75","survey","1","5","0.36887","0.315655","0.102088","0.000230018","99992","0.2"
"872","76","survey","1","5","0.366921","0.315569","0.103013","0.000230007","99997","0.2"
"873","77","survey","1","5","0.368008","0.315486","0.103715","0.000240012","99995","0.214514"
"874","78","survey","1","5","0.368159","0.314875","0.101468","0.000200016","99992","5.85684e-09"
"875","79","survey","1","5","0.369547","0.315246","0.101252","0.000200004","99998","5.85684e-09"
"876","80","survey","1","5","0.369112","0.316699","0.101946","0.000230014","99994","5.85684e-09"
"877","1","survey","1","6","0.218641","0.519446","0.257433","0.00448022","99995","0.2"
"878","2","survey","1","6","0.219433","0.519301","0.256775","0.00449027","99994","0.2"
"879","3","survey","1","6","0.217397","0.520256","0.257888","0.00446013","99997","0.2"
"880","4","survey","1","6","0.219154","0.51795","0.258335","0.00456009","99998","0.2"
"881","5","survey","1","6","0.218907","0.515635","0.260738","0.00472014","99997","0.214505"
"882","6","survey","1","6","0.216925","0.514416","0.263778","0.00488034","99993","0.000119148"
"883","7","survey","1","6","0.216963","0.512537","0.26552","0.00498075","99985","0.000119148"
"884","8","survey","1","6","0.217842","0.510915","0.266093","0.00515005","99999","0.000119148"
"885","9","survey","1","6","0.215938","0.513255","0.265637","0.00516995","100001","0.214514"
"886","10","survey","1","6","0.213589","0.512816","0.268264","0.00533048","99991","2.24488e-13"
"887","11","survey","1","6","0.214025","0.512704","0.267981","0.00528963","100007","2.24488e-13"
"888","12","survey","1","6","0.215938","0.510015","0.268677","0.00536995","100001","2.24488e-13"
"889","13","survey","1","6","0.213884","0.51165","0.269105","0.00536011","99998","0.214514"
"890","14","survey","1","6","0.2143","0.51304","0.26734","0.00532","1e+05","4.65519e-09"
"891","15","survey","1","6","0.212904","0.510395","0.271242","0.00545984","100003","4.65519e-09"
"892","16","survey","1","6","0.225523","0.50318","0.266007","0.00529053","99990","4.65519e-09"
"893","17","survey","1","6","0.239405","0.49695","0.258445","0.0052001","99998","0.200041"
"894","18","survey","1","6","0.247598","0.495125","0.252177","0.00509995","100001","0.199433"
"895","19","survey","1","6","0.256783","0.495455","0.242912","0.00485044","99991","0.199433"
"896","20","survey","1","6","0.263661","0.50266","0.229149","0.00453018","99996","0.199433"
"897","21","survey","1","6","0.268356","0.50603","0.221273","0.00434026","99994","0.201901"
"898","22","survey","1","6","0.272736","0.509491","0.213703","0.00407024","99994","0.173801"
"899","23","survey","1","6","0.276101","0.513421","0.206608","0.00387015","99996","0.173801"
"900","24","survey","1","6","0.279446","0.514773","0.20213","0.00365073","99980","0.173801"
"901","25","survey","1","6","0.28296","0.516792","0.196798","0.00345048","99986","0.214514"
"902","26","survey","1","6","0.281215","0.519857","0.195588","0.0033403","99991","5.36465e-14"
"903","27","survey","1","6","0.285566","0.51953","0.191694","0.00321006","99998","5.36465e-14"
"904","28","survey","1","6","0.285094","0.523606","0.188259","0.00304015","99995","5.36465e-14"
"905","29","survey","1","6","0.28671","0.522487","0.187803","0.00300021","99993","0.214514"
"906","30","survey","1","6","0.287832","0.525055","0.184223","0.00289052","99982","1.76256e-11"
"907","31","survey","1","6","0.285074","0.525423","0.186582","0.00292035","99988","1.76256e-11"
"908","32","survey","1","6","0.286999","0.524752","0.185379","0.00287029","99990","1.76256e-11"
"909","33","survey","1","6","0.291798","0.521561","0.183801","0.00284017","99994","0.213487"
"910","34","survey","1","6","0.294202","0.522087","0.18094","0.0027703","99989","0.0141459"
"911","35","survey","1","6","0.298136","0.52172","0.177524","0.00262005","99998","0.0141459"
"912","36","survey","1","6","0.295778","0.522608","0.178983","0.00263034","99987","0.0141459"
"913","37","survey","1","6","0.298571","0.522024","0.176805","0.00259992","100003","0.214514"
"914","38","survey","1","6","0.288736","0.529811","0.178784","0.00267005","99998","1.40612e-09"
"915","39","survey","1","6","0.284078","0.534043","0.179228","0.00265027","99990","1.40612e-09"
"916","40","survey","1","6","0.289541","0.528014","0.179795","0.00264992","100003","1.40612e-09"
"917","41","survey","1","6","0.283491","0.530058","0.18371","0.0027403","99989","0.200003"
"918","42","survey","1","6","0.279026","0.533379","0.184884","0.00271035","99987","0.19996"
"919","43","survey","1","6","0.269098","0.536335","0.191747","0.00282039","99986","0.19996"
"920","44","survey","1","6","0.260684","0.53949","0.196866","0.00296038","99987","0.19996"
"921","45","survey","1","6","0.259361","0.533345","0.204213","0.00308049","99984","0.214807"
"922","46","survey","1","6","0.258118","0.531777","0.206954","0.00315022","99993","6.40544e-05"
"923","47","survey","1","6","0.25454","0.5298","0.21238","0.00328","1e+05","3.24341e-16"
"924","48","survey","1","6","0.25454","0.52755","0.21458","0.00333","1e+05","3.24341e-16"
"925","49","survey","1","6","0.256103","0.526357","0.214239","0.0033003","99991","0.854245"
"926","50","survey","1","6","0.253517","0.526125","0.216928","0.00342997","100001","0.139495"
"927","51","survey","1","6","0.246012","0.530845","0.219512","0.00363004","99999","1.00002e-12"
"928","52","survey","1","6","0.235396","0.531977","0.228716","0.00391027","99993","1.00002e-12"
"929","53","survey","1","6","0.237555","0.528039","0.230495","0.00390992","100002","0.2"
"930","54","survey","1","6","0.24121","0.522171","0.232609","0.00401016","99996","0.2"
"931","55","survey","1","6","0.240359","0.520132","0.235369","0.00414033","99992","0.2"
"932","56","survey","1","6","0.241147","0.519526","0.235147","0.00418013","99997","0.2"
"933","57","survey","1","6","0.241155","0.5176","0.236955","0.00428991","100002","0.2"
"934","58","survey","1","6","0.240082","0.517777","0.237791","0.00435039","99991","0.2"
"935","59","survey","1","6","0.244354","0.517102","0.234293","0.00425043","99990","0.2"
"936","60","survey","1","6","0.244662","0.520318","0.2309","0.00412054","99987","0.2"
"937","61","survey","1","6","0.245817","0.519247","0.230825","0.00411045","99989","0.2"
"938","62","survey","1","6","0.244535","0.51892","0.232395","0.00415008","99998","0.2"
"939","63","survey","1","6","0.239932","0.521007","0.234911","0.00415037","99991","0.2"
"940","64","survey","1","6","0.242627","0.518657","0.234496","0.00422046","99989","0.2"
"941","65","survey","1","6","0.242742","0.518355","0.234642","0.00426004","99999","0.2"
"942","66","survey","1","6","0.239614","0.521401","0.234704","0.00428026","99994","0.2"
"943","67","survey","1","6","0.237196","0.521257","0.237136","0.00441049","99989","0.2"
"944","68","survey","1","6","0.239026","0.519937","0.236716","0.00432048","99989","0.2"
"945","69","survey","1","6","0.245975","0.514451","0.235284","0.00429026","99994","0.2"
"946","70","survey","1","6","0.248972","0.513606","0.233181","0.00424038","99991","0.2"
"947","71","survey","1","6","0.250588","0.514027","0.231135","0.00425047","99989","0.2"
"948","72","survey","1","6","0.251663","0.515236","0.228941","0.00416037","99991","0.2"
"949","73","survey","1","6","0.251048","0.517326","0.227507","0.00412012","99997","0.2"
"950","74","survey","1","6","0.254147","0.518475","0.223428","0.00394996","100001","0.2"
"951","75","survey","1","6","0.254423","0.519257","0.22239","0.00393035","99991","0.2"
"952","76","survey","1","6","0.253785","0.519442","0.222852","0.00392039","99990","0.2"
"953","77","survey","1","6","0.254005","0.52129","0.220806","0.00389992","100002","0.2"
"954","78","survey","1","6","0.25559","0.521841","0.218799","0.00377015","99996","0.2"
"955","79","survey","1","6","0.252803","0.521647","0.22171","0.00384035","99991","0.2"
"956","80","survey","1","6","0.252165","0.523051","0.220943","0.00384023","99994","0.2"
"957","1","survey","1","7","0.917224","0.0357314","0.0371519","0.0028209","99968","0.2"
"958","2","survey","1","7","0.837723","0.0235382","0.0243185","0.00176062","99965","0.2"
"959","3","survey","1","7","0.881533","0.0297792","0.025928","0.00207064","99969","0.2"
"960","4","survey","1","7","0.917198","0.0367199","0.0323587","0.00267072","99973","0.2"
"961","5","survey","1","7","0.912785","0.0346038","0.0317727","0.00230092","99960","0.2"
"962","6","survey","1","7","0.917059","0.0371537","0.0360133","0.002701","99963","0.2"
"963","7","survey","1","7","0.911627","0.0418509","0.0415808","0.00340088","99974","0.2"
"964","8","survey","1","7","0.913476","0.0390452","0.0418363","0.00351137","99961","0.2"
"965","9","survey","1","7","0.914192","0.0396883","0.0407686","0.00319067","99979","0.214514"
"966","10","survey","1","7","0.893637","0.0502811","0.0515713","0.00440097","99978","7.27064e-10"
"967","11","survey","1","7","0.873302","0.0247354","0.0278961","0.00240053","99978","7.27064e-10"
"968","12","survey","1","7","0.916872","0.0356621","0.0344217","0.00291099","99966","7.27064e-10"
"969","13","survey","1","7","0.805976","0.0243092","0.0222785","0.00196075","99962","0.2"
"970","14","survey","1","7","0.881914","0.0303118","0.02568","0.00198077","99961","0.2"
"971","15","survey","1","7","0.920955","0.0394826","0.0283791","0.00190061","99968","0.2"
"972","16","survey","1","7","0.928189","0.0391013","0.0254274","0.000970281","99971","0.2"
"973","17","survey","1","7","0.921947","0.0462734","0.0300087","0.00076022","99971","0.2"
"974","18","survey","1","7","0.918576","0.0475043","0.0329199","0.000690207","99970","0.2"
"975","19","survey","1","7","0.734848","0.197133","0.066648","0.00137037","99973","0.2"
"976","20","survey","1","7","0.925759","0.0371456","0.0342051","0.000620093","99985","0.2"
"977","21","survey","1","7","0.870875","0.0745789","0.0532664","0.00128015","99988","0.2"
"978","22","survey","1","7","0.683617","0.233407","0.0810562","0.00192038","99980","0.2"
"979","23","survey","1","7","0.85812","0.0736455","0.066554","0.00168035","99979","0.2"
"980","24","survey","1","7","0.904837","0.0438105","0.049832","0.00150036","99976","0.2"
"981","25","survey","1","7","0.784903","0.143011","0.0699156","0.00217017","99992","0.2"
"982","26","survey","1","7","0.915371","0.0404789","0.0427794","0.00119026","99978","0.2"
"983","27","survey","1","7","0.79213","0.139043","0.066816","0.00201048","99976","0.2"
"984","28","survey","1","7","0.874294","0.0660986","0.0581576","0.00145019","99987","0.2"
"985","29","survey","1","7","0.863285","0.0747247","0.0603299","0.00166055","99967","0.2"
"986","30","survey","1","7","0.919896","0.0367766","0.0419275","0.00125023","99982","0.2"
"987","31","survey","1","7","0.929839","0.0357257","0.0323552","0.00105017","99984","0.2"
"988","32","survey","1","7","0.873537","0.0742734","0.0506591","0.00153028","99982","0.2"
"989","33","survey","1","7","0.896822","0.0540143","0.0479038","0.0012501","99992","0.2"
"990","34","survey","1","7","0.934423","0.0317135","0.0291632","0.000750083","99989","0.2"
"991","35","survey","1","7","0.87645","0.0734418","0.0487078","0.00140022","99984","0.2"
"992","36","survey","1","7","0.881779","0.0658271","0.0511733","0.00122032","99974","0.2"
"993","37","survey","1","7","0.913483","0.0430386","0.0423685","0.00106021","99980","0.2"
"994","38","survey","1","7","0.873829","0.0718422","0.052819","0.00151026","99983","0.2"
"995","39","survey","1","7","0.850838","0.0873531","0.060239","0.00157024","99985","0.2"
"996","40","survey","1","7","0.861658","0.0736169","0.0627344","0.00199046","99977","0.2"
"997","41","survey","1","7","0.886502","0.0513928","0.0594749","0.00263066","99975","0.2"
"998","42","survey","1","7","0.920677","0.0338754","0.0425468","0.00254041","99984","0.2"
"999","43","survey","1","7","0.92939","0.0314044","0.0337747","0.0021103","99986","0.2"
"1000","44","survey","1","7","0.928584","0.0333827","0.0320026","0.00202016","99992","0.2"
"1001","45","survey","1","7","0.902302","0.0496089","0.0451981","0.0028005","99982","0.2"
"1002","46","survey","1","7","0.90362","0.0462897","0.0471999","0.00279059","99979","0.2"
"1003","47","survey","1","7","0.829773","0.0946351","0.0714614","0.00413066","99984","0.2"
"1004","48","survey","1","7","0.890129","0.0481191","0.0582911","0.00345066","99981","0.2"
"1005","49","survey","1","7","0.929047","0.0292694","0.0360515","0.00230074","99968","0.2"
"1006","50","survey","1","7","0.913377","0.0419059","0.0415258","0.0028911","99962","0.2"
"1007","51","survey","1","7","0.858432","0.074835","0.0625225","0.00421084","99980","0.2"
"1008","52","survey","1","7","0.900207","0.0437945","0.0528474","0.00313103","99967","0.2"
"1009","53","survey","1","7","0.907135","0.0400864","0.0495179","0.00319051","99984","0.2"
"1010","54","survey","1","7","0.910586","0.0409456","0.0453772","0.00298113","99962","0.2"
"1011","55","survey","1","7","0.914579","0.0393398","0.0428107","0.00290073","99975","0.2"
"1012","56","survey","1","7","0.920824","0.0361572","0.0397479","0.00261052","99980","0.2"
"1013","57","survey","1","7","0.928239","0.0326695","0.0330896","0.00205059","99971","0.200581"
"1014","58","survey","1","7","0.916824","0.0400024","0.0397823","0.00277086","99969","0.191999"
"1015","59","survey","1","7","0.913646","0.0417617","0.0415816","0.00260073","99972","0.191999"
"1016","60","survey","1","7","0.928662","0.0314279","0.0334184","0.00223056","99975","0.191999"
"1017","61","survey","1","7","0.888817","0.0563969","0.0515555","0.00322097","99970","0.214512"
"1018","62","survey","1","7","0.905172","0.0433582","0.0481391","0.0031806","99981","2.42908e-05"
"1019","63","survey","1","7","0.925877","0.033096","0.0367766","0.00238043","99982","2.42908e-05"
"1020","64","survey","1","7","0.896816","0.050107","0.049697","0.00336047","99986","2.42908e-05"
"1021","65","survey","1","7","0.921277","0.0363705","0.0390613","0.0024307","99971","0.2"
"1022","66","survey","1","7","0.921282","0.0384739","0.0371534","0.00206074","99964","0.2"
